,outputs
46,"{'ID': 47, 'name': 'Купи Диктофон', 'address': 'ул. Пречистенка, 40/2с4, Москва', 'website': 'kupi-diktofon.ru', 'opening_hours': {'mon': '09:00-20:00', 'tue': '09:00-20:00', 'wed': '09:00-20:00', 'thu': '09:00-20:00', 'fri': '09:00-20:00', 'sat': '09:00-20:00', 'sun': '09:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/kupi_diktofon/192161262843/?ll=37.587335%2C55.739762&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (925) 363-65-66Показать телефон'], 'social': ['https://t.me/TelesysMarket', 'https://vk.com/telesysmarket', 'https://wa.me/79253636566']}"
47,"{'ID': 48, 'name': 'Поющие-чаши.ru', 'address': 'бул. Энтузиастов, 2, Москва', 'website': 'poiushie-chashi.ru', 'opening_hours': {'mon': '08:00-00:00', 'tue': '08:00-00:00', 'wed': '08:00-00:00', 'thu': '08:00-00:00', 'fri': '08:00-00:00', 'sat': '08:00-00:00', 'sun': '08:00-00:00'}, 'ypage': 'https://yandex.ru/maps/org/poyushchiye_chashi_ru/122351946935/?ll=37.682217%2C55.746203&z=13', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (905) 737-23-67Показать телефон'], 'social': ['https://t.me/+79057372367', 'https://viber.click/79057372367', 'https://wa.me/79057372367', 'https://www.youtube.com/channel/UCVIL3-7vCu_73blvFtL4DmA']}"
48,"{'ID': 49, 'name': 'Breeeth: Воздухоочистители и Увлажнители', 'address': 'Клинская ул., 6, Москва', 'website': 'breeeth.com', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/breeeth_vozdukhoochistiteli_i_uvlazhniteli/1218300557/?ll=37.498169%2C55.868239&z=13', 'goods': None, 'rating': '4,8', 'reviews': None, 'phone': ['8 (800) 333-07-55Показать телефон'], 'social': ['https://www.youtube.com/c/breeeth']}"
49,"{'ID': 50, 'name': 'MyBabyTravel', 'address': 'просп. Мира, 102, стр. 27, Москва', 'website': 'mybabytravel.ru', 'opening_hours': {'mon': '12:00-19:00', 'tue': '12:00-19:00', 'wed': '12:00-19:00', 'thu': '12:00-19:00', 'fri': '12:00-19:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/mybabytravel/164842393333/?ll=37.639365%2C55.800833&z=15', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (965) 144-75-44Показать телефон'], 'social': ['https://vk.com/babyktan']}"
50,"{'ID': 51, 'name': 'Сан Декор', 'address': 'ул. Лескова, 19А, Москва', 'website': 'san-dekor.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-19:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/san_dekor/120268107906/?ll=37.617285%2C55.893975&z=16', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (985) 949-54-88Показать телефон'], 'social': []}"
51,"{'ID': 52, 'name': 'Sultanna Frantsuzova', 'address': '4-й Сыромятнический пер., 1/8с8, Москва', 'website': 'www.sultannafrantsuzova.ru', 'opening_hours': {'mon': '11:00-21:00', 'tue': '11:00-21:00', 'wed': '11:00-21:00', 'thu': '11:00-21:00', 'fri': '11:00-21:00', 'sat': '11:00-21:00', 'sun': '11:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/sultanna_frantsuzova/229043783405/?ll=37.665274%2C55.756033&z=14', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['8 (800) 100-83-58Показать телефон'], 'social': ['http://vk.com/frantsuzovashop']}"
52,"{'ID': 53, 'name': 'Отделка Трейд', 'address': 'Новорязанское шоссе, 25-й километр, с16, рабочий посёлок Томилино', 'website': 'www.otdelka-trade.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': '09:00-18:00', 'sun': '09:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/otdelka_treyd/149368066939/?ll=37.923105%2C55.636994&z=16', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (495) 215-09-88Показать телефон'], 'social': ['https://vk.com/otdelkatrade']}"
53,"{'ID': 54, 'name': 'WheelRide', 'address': 'Перервинский бул., 27, корп. 1, Москва', 'website': 'wheelride.ru', 'opening_hours': {'mon': '09:30-20:00', 'tue': '09:30-20:00', 'wed': '09:30-20:00', 'thu': '09:30-20:00', 'fri': '09:30-20:00', 'sat': '09:30-20:00', 'sun': '09:30-20:00'}, 'ypage': 'https://yandex.ru/maps/org/wheelride/145038866619/?ll=37.774822%2C55.654686&z=16', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': [], 'social': ['https://vk.com/wheel_ride']}"
54,"{'ID': 55, 'name': 'Mosbeauty Group', 'address': 'ул. Воронцовские Пруды, 3, Москва', 'website': 'mos-bg.ru', 'opening_hours': {'mon': '08:00-17:00', 'tue': '08:00-17:00', 'wed': '08:00-17:00', 'thu': '08:00-17:00', 'fri': '08:00-17:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/mosbeauty_group/145517146007/?ll=37.535265%2C55.664220&z=13', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['8 (800) 707-58-52Показать телефон'], 'social': ['https://t.me/mosbgbot', 'https://vk.com/public129287759', 'https://wa.me/79268596767', 'https://www.youtube.com/channel/UCw68QY-4lzkk9oRgVBqS0oQ']}"
55,"{'ID': 56, 'name': 'Чайный источник', 'address': 'Марксистская ул., 10, стр. 1, Москва', 'website': 'teatravel.ru', 'opening_hours': {'mon': '14:00-21:30', 'tue': '14:00-21:30', 'wed': '14:00-21:30', 'thu': 'выходной', 'fri': '14:00-21:30', 'sat': '15:00-21:30', 'sun': '15:00-21:30'}, 'ypage': 'https://yandex.ru/maps/org/chayny_istochnik/214249435403/?ll=37.656765%2C55.739770&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 328-20-29Показать телефон'], 'social': []}"
56,"{'ID': 57, 'name': 'Indexflat', 'address': 'Староконюшенный пер., 41, стр. 3, Москва', 'website': 'www.indexflat.com', 'opening_hours': {'mon': '12:30-21:00', 'tue': '12:30-21:00', 'wed': '12:30-21:00', 'thu': '12:30-21:00', 'fri': '12:30-21:00', 'sat': '12:30-21:00', 'sun': '12:30-21:00'}, 'ypage': 'https://yandex.ru/maps/org/indexflat/1195332495/?ll=37.593693%2C55.749378&z=15', 'goods': None, 'rating': '4,0', 'reviews': None, 'phone': ['+7 (916) 808-55-03Показать телефон'], 'social': ['http://vk.com/index_moscow', 'https://wa.me/79168085503']}"
57,"{'ID': 58, 'name': 'Razvitoys.ru', 'address': 'Планерная ул., 7, Москва', 'website': '', 'opening_hours': {'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00', 'sun': '10:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/razvitoys_ru/222040542407/?ll=37.434918%2C55.862969&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 055-91-89Показать телефон'], 'social': []}"
58,"{'ID': 59, 'name': 'MaxMassage', 'address': 'Комсомольская площадь, 6, стр. 1, Москва', 'website': 'www.maxmassage.ru', 'opening_hours': {'mon': '09:15-21:15', 'tue': '09:15-21:15', 'wed': '09:15-21:15', 'thu': '09:15-21:15', 'fri': '09:15-21:15', 'sat': '09:15-21:15', 'sun': '09:15-21:15'}, 'ypage': 'https://yandex.ru/maps/org/maxmassage/165526113950/?ll=37.659613%2C55.775611&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['8 (800) 333-15-13Показать телефон'], 'social': ['https://t.me/maxmassageb24_bot', 'https://vk.com/maxmassage', 'https://wa.me/79944037674', 'https://www.youtube.com/channel/UCuV-dPxTikhbln9EIlkpfBg']}"
59,"{'ID': 60, 'name': 'Димплекс электрокамины', 'address': 'Верхняя Красносельская ул., 2/1с1, Москва', 'website': 'dimplex-electrokamin.ru', 'opening_hours': {'mon': '09:00-21:00', 'tue': '09:00-21:00', 'wed': '09:00-21:00', 'thu': '09:00-21:00', 'fri': '09:00-21:00', 'sat': '09:00-18:00', 'sun': '09:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/dimpleks_elektrokaminy/194100496513/?ll=37.659326%2C55.785124&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': ['+7 (495) 150-52-58Показать телефон'], 'social': []}"
60,"{'ID': 61, 'name': 'Двери 169.ru', 'address': 'Осташковская ул., 22, Москва', 'website': '169.ru', 'opening_hours': {'mon': '09:00-21:00', 'tue': '09:00-21:00', 'wed': '09:00-21:00', 'thu': '09:00-21:00', 'fri': '09:00-21:00', 'sat': '09:00-21:00', 'sun': '09:00-21:00'}, 'ypage': 'https://yandex.ru/maps/org/dveri_169_ru/129985795487/?ll=37.676026%2C55.886342&z=16', 'goods': None, 'rating': '4,5', 'reviews': None, 'phone': ['+7 (495) 118-30-29Показать телефон'], 'social': ['https://ok.ru/group/63366174539834', 'https://vk.com/club49696447', 'https://www.youtube.com/channel/UCcgq8dofCRbUxQtQoVRpjNg']}"
61,"{'ID': 62, 'name': 'Urban Wave', 'address': 'Краснопрудная ул., 6, Москва', 'website': 'u-wave.ru', 'opening_hours': {'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/urban_wave/102613710525/?ll=37.659482%2C55.778669&z=13', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['8 (800) 600-45-16Показать телефон'], 'social': ['https://vk.com/u_wave_ru', 'https://www.youtube.com/channel/UCkx5u5IG8d0m2eTXS3l-64Q']}"
62,"{'ID': 63, 'name': 'Садовод. ОРГ', 'address': 'Звенигородское ш., 28, стр. 1, Москва', 'website': 'www.sadovod.org', 'opening_hours': {'mon': '09:00-23:00', 'tue': '09:00-23:00', 'wed': '09:00-23:00', 'thu': '09:00-23:00', 'fri': '09:00-23:00', 'sat': '09:00-23:00', 'sun': '09:00-23:00'}, 'ypage': 'https://yandex.ru/maps/org/sadovod_org/1812416939/?ll=37.540119%2C55.766821&z=16', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (495) 221-12-00Показать телефон'], 'social': ['https://t.me/79265726855', 'https://vk.com/sadovod_org', 'https://wa.me/79104090052', 'https://www.youtube.com/channel/UC6H0JbHhnVNVxHxohR4Tv8Q']}"
63,"{'ID': 64, 'name': 'Вкружевах.рф', 'address': 'Пыжёвский пер., 5, стр. 1, Москва', 'website': '', 'opening_hours': {'mon': 'выходной', 'tue': 'выходной', 'wed': 'выходной', 'thu': 'выходной', 'fri': 'выходной', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/vkruzhevakh_rf/2773035927/?ll=37.622410%2C55.738780&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': [], 'social': []}"
64,"{'ID': 65, 'name': 'Red-plits', 'address': 'Магнитогорская ул., 7, Москва', 'website': 'red-plits.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': '10:00-18:00', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/red_plits/208603093057/?ll=37.825288%2C55.774380&z=13', 'goods': None, 'rating': '3,9', 'reviews': None, 'phone': ['+7 (499) 398-56-62Показать телефон'], 'social': ['http://youtube.com/channel/UC7DkhsQYFvEqwypmaRlg6wA', 'https://vk.com/redplits']}"
65,"{'ID': 66, 'name': 'Mibele.ru', 'address': 'Щёлковское ш., 2А, Москва', 'website': 'www.mibele.ru', 'opening_hours': {'mon': '12:00-20:00', 'tue': '12:00-20:00', 'wed': '12:00-20:00', 'thu': '12:00-20:00', 'fri': '12:00-20:00', 'sat': '12:00-20:00', 'sun': '12:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/mibele_ru/177396197880/?ll=37.758367%2C55.803113&z=13', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (812) 942-53-05Показать телефон'], 'social': ['https://ok.ru/group/53667067855101', 'https://vk.com/mibeleru']}"
66,"{'ID': 67, 'name': 'Шоу-рум Ольги Калашниковой', 'address': 'Малая Семёновская ул., 3А, стр. 2, Москва', 'website': 'olgakalashnikova.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': '10:00-18:00', 'sun': '10:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/shou_rum_olgi_kalashnikovoy/133278767568/?ll=37.706173%2C55.785554&z=16', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (916) 919-92-97Показать телефон'], 'social': ['https://t.me/olga545kalashnikova', 'https://viber.click/79169199297', 'https://vk.com/id300929607', 'https://wa.me/79169199297']}"
67,"{'ID': 68, 'name': 'ПаркетАрт. Отдел по работе с дизайнерами и архитекторами', 'address': 'Нахимовский просп., 24, стр. 4, Москва', 'website': 'parkets.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/parketart_otdel_po_rabote_s_dizaynerami_i_arkhitektorami/230890525903/?ll=37.583967%2C55.673412&z=16', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (495) 504-55-43Показать телефон'], 'social': []}"
68,"{'ID': 69, 'name': 'Двери9', 'address': 'Северный пр., 1, Реутов', 'website': 'dveri9.ru', 'opening_hours': {'mon': '10:00-19:00', 'tue': '10:00-19:00', 'wed': '10:00-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '10:00-19:00', 'sun': '10:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/dveri9/1368046932/?ll=37.855886%2C55.778689&z=16', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['+7 (499) 755-70-25Показать телефон'], 'social': []}"
69,"{'ID': 70, 'name': 'Mam-shop.ru', 'address': 'ул. Дубки, 6, Москва', 'website': 'mam-shop.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/mam_shop_ru/228521648779/?ll=37.564919%2C55.819227&z=13', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (499) 404-36-04Показать телефон'], 'social': ['https://t.me/mam_shop_bot', 'https://vk.com/mam.shop', 'https://wa.me/79257328411', 'https://www.youtube.com/channel/UCIwpy3SdIK4q9qWTLt0fPFw']}"
70,"{'ID': 71, 'name': 'Bibi-Kids', 'address': 'Промышленная ул., 11, стр. 3, Москва', 'website': '', 'opening_hours': {'mon': '11:00-18:00', 'tue': '11:00-18:00', 'wed': '11:00-18:00', 'thu': '11:00-18:00', 'fri': '11:00-18:00', 'sat': '11:00-18:00', 'sun': '11:00-18:00'}, 'ypage': 'https://yandex.ru/maps/org/bibi_kids/208350865269/?ll=37.628406%2C55.633897&z=16', 'goods': None, 'rating': '', 'reviews': None, 'phone': [], 'social': []}"
71,"{'ID': 72, 'name': 'Bosch', 'address': 'просп. Вернадского, 41, Москва', 'website': 'www.bosch-home.ru', 'opening_hours': {'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00', 'sun': '10:00-22:00'}, 'ypage': 'https://yandex.ru/maps/org/bosch/117145482333/?ll=37.503468%2C55.674590&z=16', 'goods': None, 'rating': '4,4', 'reviews': None, 'phone': ['8 (800) 200-29-61Показать телефон'], 'social': ['https://ok.ru/boschhomerussia', 'https://vk.com/boschhomerussia', 'https://www.youtube.com/user/BoschHomeRussia/']}"
72,"{'ID': 73, 'name': 'Na Stile', 'address': 'Малая Юшуньская ул., 1, корп. 1, Москва', 'website': '', 'opening_hours': {'mon': '12:00-20:00', 'tue': '12:00-20:00', 'wed': '12:00-20:00', 'thu': '12:00-20:00', 'fri': '12:00-20:00', 'sat': '12:00-20:00', 'sun': '12:00-20:00'}, 'ypage': 'https://yandex.ru/maps/org/na_stile/43251471968/?ll=37.594513%2C55.653223&z=16', 'goods': None, 'rating': '4,2', 'reviews': None, 'phone': ['+7 (926) 811-47-55Показать телефон'], 'social': []}"
73,"{'ID': 74, 'name': 'Лувр Хоум', 'address': 'Нижняя Сыромятническая ул., 10, стр. 2, Москва', 'website': 'louvrehome.ru', 'opening_hours': {'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-19:00', 'sun': '11:00-19:00'}, 'ypage': 'https://yandex.ru/maps/org/luvr_khoum/203897113164/?ll=37.670931%2C55.751886&z=13', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': ['+7 (499) 647-93-14Показать телефон'], 'social': ['https://viber.click/74957212608', 'https://vk.com/louvrehome', 'https://wa.me/74957212608']}"
74,"{'ID': 75, 'name': 'Альфа Торг', 'address': '2-я Фрезерная ул., 14, стр. 1Б, Москва', 'website': 'alphatorg.ru', 'opening_hours': {'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/alfa_torg/96635465509/?ll=37.747177%2C55.739328&z=13', 'goods': None, 'rating': '4,1', 'reviews': None, 'phone': [], 'social': []}"
75,"{'ID': 76, 'name': 'Ярофф', 'address': 'Даниловская наб., 8, Москва', 'website': 'yaroff-retail.ru', 'opening_hours': {'mon': '08:00-12:00,13:00-17:00', 'tue': '08:00-12:00,13:00-17:00', 'wed': '08:00-12:00,13:00-17:00', 'thu': '08:00-12:00,13:00-17:00', 'fri': '08:00-12:00,13:00-17:00', 'sat': 'выходной', 'sun': 'выходной'}, 'ypage': 'https://yandex.ru/maps/org/yaroff/34161974035/?ll=37.638018%2C55.709683&z=16', 'goods': None, 'rating': '4,3', 'reviews': None, 'phone': ['+7 (495) 134-22-13Показать телефон'], 'social': ['http://ok.ru/group/53498203734254', 'https://viber.click/84954764776', 'https://vk.com/club92471115']}"
76,"{'ID': 77, 'name': 'Elmood', 'address': 'Складочная ул., 1, стр. 1, Москва', 'website': 'elmood.ru', 'opening_hours': {'mon': '12:00-22:00', 'tue': '12:00-22:00', 'wed': '12:00-22:00', 'thu': '12:00-22:00', 'fri': '12:00-22:00', 'sat': '12:00-22:00', 'sun': '12:00-22:00'}, 'ypage': 'https://yandex.ru/maps/org/elmood/128823885879/?ll=37.594584%2C55.800453&z=13', 'goods': None, 'rating': '', 'reviews': None, 'phone': [], 'social': []}"
